
6 30 0.620981
6 31 0.636595
6 32 0.650843
6 33 0.663634
6 34 0.674886
6 35 0.684529
6 36 0.692501
6 37 0.698753
6 38 0.703247
6 39 0.705954
6 40 0.706858
6 41 0.705954
6 42 0.703247
6 43 0.698753
6 44 0.692501
6 45 0.684529
6 46 0.674886
6 47 0.663634
6 48 0.650843
6 49 0.636595
6 50 0.620981
6 51 0.604100
6 52 0.586059
6 53 0.566971
6 54 0.546953
6 55 0.526127
6 56 0.504613
6 57 0.482534
6 58 0.460009
6 59 0.437154
6 60 0.414081
6 61 0.390894
6 62 0.367692
6 63 0.344564
6 64 0.321592
6 65 0.298845
6 66 0.276386
6 67 0.254263
6 68 0.232515
6 69 0.211169
6 70 0.190240
6 71 0.169733
6 72 0.149641
6 73 0.129948
6 74 0.110625
6 75 0.091637
6 76 0.072942
6 77 0.054488
6 78 0.036220
6 79 0.018078

7 1 0.020936
7 2 0.041949
7 3 0.063117
7 4 0.084512
7 5 0.106202
7 6 0.128249
7 7 0.150706
7 8 0.173618
7 9 0.197018
7 10 0.220928
7 11 0.245358
7 12 0.270302
7 13 0.295743
7 14 0.321649
7 15 0.347976
7 16 0.374665
7 17 0.401642
7 18 0.428825
7 19 0.456118
7 20 0.483412
7 21 0.510592
7 22 0.537532
7 23 0.564098
7 24 0.590153
7 25 0.615552
7 26 0.640151
7 27 0.663802
7 28 0.686362
7 29 0.707689
7 30 0.727648
7 31 0.746111
7 32 0.762959
7 33 0.778084
7 34 0.791390
7 35 0.802791
7 36 0.812216
7 37 0.819608
7 38 0.824919
7 39 0.828119
7 40 0.829188
7 41 0.828119
7 42 0.824919
7 43 0.819608
7 44 0.812216
7 45 0.802791
7 46 0.791390
7 47 0.778084
7 48 0.762959
7 49 0.746111
7 50 0.727648
7 51 0.707689
7 52 0.686362
7 53 0.663802
7 54 0.640151
7 55 0.615552
7 56 0.590153
7 57 0.564098
7 58 0.537532
7 59 0.510592
7 60 0.483412
7 61 0.456118
7 62 0.428825
7 63 0.401642
7 64 0.374665
7 65 0.347976
7 66 0.321649
7 67 0.295743
7 68 0.270302
7 69 0.245358
7 70 0.220928
7 71 0.197018
7 72 0.173618
7 73 0.150706
7 74 0.128249
7 75 0.106202
7 76 0.084512
7 77 0.063117
7 78 0.041949
7 79 0.020936

8 1 0.023715
8 2 0.047524
8 3 0.071519
8 4 0.095786
8 5 0.120410
8 6 0.145463
8 7 0.171010
8 8 0.197107
8 9 0.223794
8 10 0.251098
8 11 0.279032
8 12 0.307591
8 13 0.336757
8 14 0.366493
8 15 0.396746
8 16 0.427448
8 17 0.458515
8 18 0.489850
8 19 0.521339
8 20 0.552858
8 21 0.584270
8 22 0.615427
8 23 0.646174
8 24 0.676348
8 25 0.705779
8 26 0.734295
8 27 0.761725
8 28 0.787898
8 29 0.812646
8 30 0.835811
8 31 0.857242
8 32 0.876799
8 33 0.894355
8 34 0.909797
8 35 0.923029
8 36 0.933966
8 37 0.942542
8 38 0.948704
8 39 0.952416
8 40 0.953656
8 41 0.952416
8 42 0.948704
8 43 0.942542
8 44 0.933966
